id,vendor_id,pickup_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id1174381,2,2016-06-20 18:10:33,1,-73.97380065917969,40.78437042236328,-73.9725112915039,40.759178161621094,N,798
id0690488,2,2016-05-25 19:27:47,5,-73.98148345947266,40.76416015625,-73.99324035644531,40.77268981933594,N,562
id0082801,1,2016-03-03 08:29:03,1,-74.00433349609375,40.707664489746094,-73.97100067138672,40.75800323486328,N,1294
id3097032,1,2016-02-18 08:11:28,1,-73.96212005615234,40.805335998535156,-73.9632568359375,40.798641204833984,N,163
id1007853,2,2016-04-28 01:45:31,6,-74.00425720214845,40.71334838867188,-73.99604797363281,40.68207931518555,N,326
id2667559,2,2016-05-14 16:22:40,1,-73.99080657958984,40.76617050170898,-73.96248626708984,40.79497909545898,N,946
id2109900,2,2016-05-27 16:37:49,4,-74.01024627685547,40.714393615722656,-73.97897338867188,40.751670837402344,N,2250
id1690740,2,2016-03-10 14:29:58,5,-73.97885131835938,40.74919891357422,-73.99307250976562,40.74971008300781,N,758
id2263913,2,2016-02-25 16:19:12,1,-73.97179412841797,40.76301956176758,-73.86221313476562,40.76834487915039,N,3133
id2573472,1,2016-03-24 16:46:01,3,-73.96632385253906,40.76469802856445,-73.97539520263672,40.75268173217773,N,545
id2204652,1,2016-04-14 21:48:04,1,-73.96772766113281,40.75600051879883,-73.98004150390625,40.746620178222656,N,295
id2259123,2,2016-06-20 20:59:29,5,-73.99574279785155,40.74409103393555,-73.96688842773438,40.76977157592773,N,664
id1652753,1,2016-06-04 09:17:13,1,-73.9588165283203,40.7750358581543,-73.9662551879883,40.764793395996094,N,219
id1578543,1,2016-01-09 21:02:26,1,-73.98771667480467,40.73825454711913,-74.00137329101562,40.72605514526367,N,704
id3434150,2,2016-03-11 16:48:06,2,-73.95374298095702,40.78525161743164,-73.94251251220702,40.80323028564453,N,575
id3695863,2,2016-06-08 09:25:10,6,-73.98979949951173,40.75688171386719,-73.97126007080078,40.75551986694336,N,1370
id1103136,2,2016-04-19 17:20:35,2,-73.99830627441406,40.7452278137207,-74.01007080078125,40.72008514404297,N,716
id0657255,2,2016-04-13 13:23:35,1,-73.98310089111328,40.75944900512695,-73.99127960205078,40.74966049194336,N,654
id3332584,2,2016-03-02 15:16:00,5,-73.97026062011719,40.7563705444336,-73.97985076904298,40.76068878173828,N,451
id3845001,2,2016-01-02 15:31:51,5,-73.9542465209961,40.779029846191406,-73.97499084472656,40.719810485839844,N,768
id2463464,2,2016-06-12 12:18:47,3,-73.99049377441406,40.7755012512207,-73.98209381103516,40.77361297607422,N,135
id0459922,1,2016-01-03 15:10:55,1,-74.0020980834961,40.72367858886719,-73.99345397949219,40.72760009765625,N,413
id3760838,1,2016-03-17 13:00:16,3,-73.97844696044923,40.760643005371094,-73.98424530029298,40.760906219482415,N,1131
id3337127,1,2016-01-02 22:39:11,1,-73.9883270263672,40.75894165039063,-73.98149108886719,40.75870132446289,N,554
id0646908,1,2016-03-12 23:59:07,1,-74.00455474853516,40.72123336791992,-73.976806640625,40.6741943359375,N,1200
id3821675,1,2016-03-04 22:40:23,1,-73.98778533935547,40.75981140136719,-73.96976470947266,40.80028533935547,N,592
id0496507,1,2016-04-08 16:42:54,1,-73.9655990600586,40.76203536987305,-73.95963287353516,40.77127456665039,N,161
id0368662,2,2016-02-22 17:37:42,1,-74.00131225585938,40.74153137207031,-73.90978240966798,40.77544784545898,N,2537
id1576526,1,2016-06-13 13:58:04,1,-73.86294555664062,40.76896286010742,-73.99105834960938,40.7580451965332,N,2504
id3850882,2,2016-02-21 00:21:00,2,-73.98426055908203,40.76129913330078,-74.00536346435547,40.739601135253906,N,1095
id3684863,2,2016-05-14 16:16:18,5,-73.982177734375,40.77862930297852,-73.94136810302734,40.788398742675774,N,990
id3849041,2,2016-04-07 19:24:43,1,-73.99309539794923,40.72253036499024,-73.99602508544923,40.73276138305664,N,551
id1417932,2,2016-05-14 12:11:45,3,-73.99314880371094,40.72795104980469,-73.97927856445312,40.75362014770508,N,757
id0679490,2,2016-03-28 21:54:00,5,-73.9580078125,40.765037536621094,-73.94322967529298,40.7077751159668,N,1193
id2534368,2,2016-05-13 20:18:53,1,-73.97056579589844,40.75237274169922,-73.98200225830078,40.73606872558594,N,693
id2980242,2,2016-03-03 18:20:28,5,-73.9659194946289,40.79019165039063,-73.96775817871094,40.80144119262695,N,358
id1647818,1,2016-01-09 01:18:35,1,-73.77665710449219,40.64534759521485,-73.9471664428711,40.81046676635742,N,1686
id3364208,1,2016-03-20 23:58:07,1,-74.00266265869139,40.72605514526367,-74.00948333740234,40.71499252319336,N,276
id2097206,1,2016-02-21 11:37:27,1,-73.94007873535155,40.75127029418945,-73.96847534179686,40.761138916015625,N,213
id1504517,1,2016-06-24 07:09:07,1,-74.00019073486328,40.74296569824219,-73.97675323486328,40.756511688232415,N,538
id1438824,2,2016-06-19 14:30:06,1,-73.98152160644531,40.73702621459961,-73.98178100585938,40.73664855957031,N,18
id2153041,1,2016-02-07 02:59:27,1,-73.98943328857422,40.71875,-73.9812240600586,40.68014144897461,N,857
id1405692,2,2016-02-14 17:29:07,1,-73.9678726196289,40.76242065429688,-73.98211669921875,40.75741958618164,N,974
id2020524,1,2016-03-17 08:24:38,1,-73.98946380615234,40.77301406860352,-73.98451232910156,40.76321029663085,N,811
id0116713,1,2016-05-10 01:35:07,1,-73.9542007446289,40.7640495300293,-73.94415283203125,40.800926208496094,N,647
id0386556,2,2016-04-14 13:38:49,1,-73.9766082763672,40.79092788696289,-73.98424530029298,40.77887725830078,N,451
id1093933,1,2016-04-13 18:36:17,1,-74.0068130493164,40.73046112060547,-73.99953460693358,40.7617073059082,N,484
id1055475,1,2016-04-30 17:33:13,3,-74.00831604003906,40.73939895629883,-74.00973510742188,40.722755432128906,N,380
id3591395,2,2016-04-27 19:54:05,1,-73.99369812011719,40.75682067871094,-73.97640228271484,40.744239807128906,N,640
id3883394,1,2016-05-27 10:58:13,2,-73.973876953125,40.75035095214844,-73.96755981445312,40.76836395263672,N,656
id0906618,1,2016-05-18 20:32:24,1,-74.00555419921875,40.75094985961913,-73.98488616943358,40.71896743774415,N,1486
id0316102,2,2016-06-08 16:53:36,1,-73.96430969238281,40.76475143432617,-73.98313140869139,40.76255798339844,N,1176
id3642402,1,2016-03-27 17:19:29,1,-73.99671173095702,40.73736572265625,-73.9836654663086,40.76206970214844,N,550
id1033316,2,2016-04-19 09:22:08,2,-73.95364379882812,40.78213119506836,-73.98426055908203,40.74029922485352,N,1337
id3639843,1,2016-02-26 08:05:07,1,-73.99771881103516,40.74164962768555,-74.00556945800781,40.750892639160156,N,558
id2281636,2,2016-04-11 21:34:57,2,-74.00585174560547,40.74034118652344,-73.9888687133789,40.73689270019531,N,426
id0993622,1,2016-03-07 22:25:28,2,-73.98781585693358,40.74957656860352,-73.96755981445312,40.70998764038085,N,1282
id1735425,1,2016-01-18 13:44:02,1,-73.97376251220702,40.763343811035156,-73.95128631591797,40.77424240112305,N,698
id0811224,1,2016-01-18 00:15:23,2,-73.9803009033203,40.775474548339844,-73.94880676269531,40.769962310791016,N,648
id1220019,1,2016-03-25 18:53:39,1,-73.94680023193358,40.77239990234375,-73.95532989501955,40.77364730834961,N,204
id3960500,2,2016-04-17 22:10:53,1,-73.97895812988281,40.77202606201172,-73.9583511352539,40.770503997802734,N,355
id3539882,2,2016-02-21 14:17:06,6,-73.98931884765625,40.73043823242188,-73.98797607421875,40.733646392822266,N,123
id0831904,1,2016-06-10 12:43:37,1,-73.94854736328125,40.77827072143555,-73.96904754638672,40.78518295288085,N,702
id1747005,1,2016-06-02 17:33:35,1,-73.96757507324219,40.79255676269531,-73.97344207763672,40.784854888916016,N,167
id3488177,2,2016-04-08 21:43:57,2,-73.94307708740234,40.83652114868164,-73.94349670410156,40.83620071411133,N,38
id2306248,2,2016-01-29 14:39:14,1,-73.9914321899414,40.75035095214844,-73.9827880859375,40.74509048461913,N,841
id1813665,1,2016-04-03 01:24:40,1,-73.98521423339844,40.74205017089844,-73.97835540771484,40.72952651977539,N,610
id3834393,1,2016-04-02 05:39:12,1,-73.97671508789062,40.747779846191406,-73.99730682373048,40.760398864746094,N,411
id0900655,2,2016-02-12 18:14:50,1,-73.95894622802734,40.77199172973633,-73.94757080078125,40.77193069458008,N,424
id3533788,2,2016-06-04 15:17:07,1,-73.99661254882812,40.76322555541992,-73.99532318115234,40.749732971191406,N,560
id2806323,1,2016-06-12 23:50:13,3,-73.98103332519531,40.782527923583984,-73.97427368164062,40.76472854614258,N,579
id1383463,1,2016-04-11 16:24:53,1,-73.98175048828125,40.7559700012207,-73.87095642089844,40.77411651611328,N,1715
id1186949,2,2016-03-08 01:23:31,1,-74.001953125,40.73283767700195,-74.01012420654298,40.719970703125,N,355
id1407284,1,2016-05-04 06:41:56,1,-73.96719360351562,40.792495727539055,-73.95227813720702,40.78970336914063,N,294
id3187659,2,2016-02-22 08:41:05,1,-73.95504760742188,40.769248962402344,-73.98130798339844,40.75804901123047,N,1251
id3295833,1,2016-04-09 13:29:51,1,-73.98869323730467,40.71881484985352,-73.9857177734375,40.73019409179688,N,513
id1904625,1,2016-04-07 13:09:44,1,-73.98660278320312,40.74544143676758,-73.97877502441406,40.753456115722656,N,903
id2583558,1,2016-02-06 03:07:58,1,-73.98746490478516,40.73361587524415,-74.00007629394531,40.64807891845703,N,1076
id1107883,2,2016-05-24 21:26:56,5,-74.00028991699219,40.7176513671875,-73.99231719970702,40.72457885742188,N,636
id0541624,1,2016-05-08 06:04:54,1,-73.95363616943358,40.7819938659668,-73.98478698730467,40.75907897949219,N,355
id1932652,2,2016-05-14 07:20:22,1,-73.97179412841797,40.76440048217773,-73.99098205566406,40.75058364868164,N,483
id1988108,2,2016-01-13 18:06:33,2,-73.9900894165039,40.734539031982415,-73.99429321289062,40.740928649902344,N,541
id0121973,1,2016-03-17 07:53:12,1,-74.00745391845702,40.70550537109375,-74.01004028320312,40.72148513793945,N,532
id0351075,1,2016-02-03 12:01:45,1,-73.97994232177734,40.78404998779297,-73.97576141357422,40.760440826416016,N,930
id2888917,2,2016-01-04 18:08:35,5,-73.99897003173827,40.722843170166016,-73.9965286254883,40.74275588989258,N,586
id1444098,1,2016-05-14 00:42:49,1,-73.9605712890625,40.65938949584961,-73.92900085449219,40.646339416503906,N,647
id2244425,2,2016-03-17 22:36:22,5,-73.9886016845703,40.73712158203125,-73.98158264160156,40.78091049194336,N,1381
id2916958,1,2016-05-16 17:48:17,1,-74.00331115722656,40.72715759277344,-73.99628448486328,40.73227310180664,N,161
id1727224,2,2016-05-24 01:04:02,1,-74.00056457519531,40.72977066040039,-73.9718246459961,40.59392166137695,N,1795
id3457177,2,2016-02-16 21:30:26,5,-73.9933853149414,40.73831176757813,-74.00277709960938,40.73633575439453,N,229
id1392731,2,2016-03-06 14:50:51,1,-74.00929260253906,40.71004104614258,-73.98045349121094,40.75600051879883,N,2344
id1733852,1,2016-03-09 15:02:37,1,-73.950927734375,40.77072143554688,-73.98245239257811,40.77043151855469,N,1137
id0307189,1,2016-03-15 20:13:22,1,-73.97608184814453,40.76026153564453,-74.00637817382812,40.71103286743164,N,1439
id0448861,1,2016-03-12 04:00:37,1,-73.91865539550781,40.76559829711913,-73.89112854003906,40.76262283325195,N,398
id2984466,1,2016-03-24 14:07:29,1,-73.97544860839844,40.76039505004883,-73.9911880493164,40.750221252441406,N,756
id3696636,2,2016-04-25 16:22:57,1,-73.97245025634766,40.7564697265625,-73.99249267578125,40.74958038330078,N,933
id1777645,2,2016-06-07 20:57:45,1,-73.9768829345703,40.751651763916016,-73.9808578491211,40.7734375,N,542
id1701568,1,2016-04-27 12:06:39,1,-73.98148345947266,40.75800704956055,-73.96878051757811,40.76697158813477,N,672
id0829367,1,2016-06-15 14:23:09,1,-73.98963165283203,40.74796676635742,-74.0051498413086,40.73468399047852,N,387
id1624270,2,2016-02-05 20:47:34,1,-73.9620132446289,40.779441833496094,-73.98780059814453,40.736778259277344,N,1185
id1681278,2,2016-04-08 07:38:46,1,-73.92635345458984,40.83160018920898,-73.9911880493164,40.73512649536133,N,3160
id0967791,2,2016-04-01 01:37:17,1,-73.99080657958984,40.75093078613281,-73.91887664794923,40.74299621582031,N,981
id3394502,2,2016-02-15 21:41:22,1,-73.98944854736328,40.773109436035156,-73.91748809814453,40.823108673095696,N,1302
id1623916,1,2016-04-18 02:44:33,1,-73.9886703491211,40.7311897277832,-73.9427261352539,40.79780197143555,N,761
id2049441,2,2016-03-02 22:16:59,1,-73.99412536621094,40.72661209106445,-73.92139434814453,40.76335525512695,N,2091
id3732267,2,2016-06-14 13:36:19,6,-73.9949493408203,40.75040817260742,-73.97908020019531,40.76204681396485,N,970
id0149474,1,2016-01-21 22:55:18,1,-73.9788360595703,40.7365608215332,-73.95770263671875,40.76933288574219,N,629
id2698098,1,2016-04-26 09:19:30,1,-73.97372436523438,40.74788284301758,-73.98643493652342,40.73424911499024,N,406
id0559240,2,2016-06-27 13:10:15,1,-73.97276306152342,40.76462173461913,-73.9610366821289,40.75745010375977,N,604
id2277940,1,2016-05-15 11:53:05,1,-73.9447708129883,40.77951049804688,-73.96127319335938,40.78020477294922,N,324
id3438146,2,2016-01-16 23:37:06,1,-73.99280548095702,40.725399017333984,-73.97747802734375,40.7520751953125,N,833
id1323065,1,2016-05-26 14:03:34,1,-73.95420837402342,40.78459167480469,-73.94598388671875,40.77336883544922,N,535
id3823174,2,2016-02-06 02:14:11,1,-73.9996795654297,40.72718811035156,-73.9924087524414,40.742881774902344,N,906
id3088010,2,2016-05-26 11:30:30,3,-74.0145034790039,40.71545028686523,-73.8640365600586,40.76957702636719,N,4363
id3565967,1,2016-01-25 19:53:27,1,-74.00875854492188,40.7139778137207,-74.00273132324219,40.76068115234375,N,795
id0170950,1,2016-02-26 07:51:12,1,-73.9942398071289,40.69929885864258,-73.87104797363281,40.77404403686523,N,1258
id0073049,1,2016-02-06 12:43:07,1,-73.96469116210938,40.76444625854492,-73.95423889160156,40.77694320678711,N,249
id3782431,2,2016-05-10 08:51:10,1,-73.97653198242188,40.76607894897461,-73.98049926757811,40.77320861816406,N,299
id0805679,1,2016-03-20 14:05:13,3,-73.97736358642578,40.7582893371582,-73.99249267578125,40.75017166137695,N,490
id3367542,1,2016-03-08 05:33:54,1,-73.98334503173827,40.765979766845696,-73.97898864746094,40.75439453125,N,307
id3695514,1,2016-03-05 20:15:21,2,-73.97879791259766,40.762393951416016,-73.95220184326173,40.77281188964844,N,731
id2657017,1,2016-05-11 12:03:08,1,-73.98512268066406,40.76853561401367,-73.9803695678711,40.7547721862793,N,1289
id1723904,1,2016-05-30 15:52:09,1,-73.97945404052734,40.755271911621094,-73.9919662475586,40.738189697265625,N,408
id0844364,2,2016-03-06 17:28:44,1,-73.97042083740234,40.756290435791016,-73.98939514160156,40.76611328125,N,616
id2715466,1,2016-04-13 12:45:58,1,-73.96479797363281,40.76950073242188,-73.97042083740234,40.75515747070313,N,749
id1291798,2,2016-03-04 03:26:13,2,-73.95210266113281,40.70796585083008,-73.95205688476562,40.70793533325195,N,8
id0341240,1,2016-05-20 00:40:51,1,-73.99095916748048,40.730613708496094,-73.98353576660156,40.68478012084961,N,2170
id2759638,2,2016-03-13 10:30:15,1,-74.01593017578125,40.71495056152344,-74.00843811035155,40.73445129394531,N,720
id2393976,1,2016-02-18 14:03:17,1,-73.98588562011719,40.74168014526367,-73.97564697265625,40.74142456054688,N,259
id0404329,1,2016-05-30 23:45:35,1,-73.9815673828125,40.69374084472656,-73.93843078613281,40.8172607421875,N,1152
id0068138,1,2016-04-03 01:21:29,1,-73.9853515625,40.73177337646485,-73.9874496459961,40.72169876098633,N,638
id0121112,2,2016-05-27 18:11:07,1,-73.98580169677734,40.76293182373047,-73.97447967529298,40.7558708190918,N,677
id0197753,2,2016-03-20 13:52:10,1,-73.99300384521484,40.72808837890625,-74.00544738769531,40.72789001464844,N,579
id0221095,1,2016-02-29 04:21:12,1,-73.9903564453125,40.75795364379883,-73.97987365722656,40.7448844909668,N,403
id2257615,2,2016-04-02 16:31:14,1,-73.98776245117188,40.7496452331543,-73.96974945068358,40.76286315917969,N,405
id3816109,1,2016-01-26 19:39:40,1,-73.98975372314453,40.75638198852539,-73.98845672607422,40.73876190185547,N,1200
id0293309,1,2016-01-14 02:03:15,2,-73.98594665527344,40.722572326660156,-74.00481414794923,40.71875762939453,N,406
id0790987,2,2016-01-13 20:36:54,1,-73.97779083251955,40.754558563232415,-73.97216796875,40.753849029541016,N,280
id3591416,2,2016-03-17 19:18:38,1,-73.95818328857422,40.77310562133789,-73.95075988769531,40.77244567871094,N,197
id1275674,2,2016-02-20 11:42:14,2,-73.95984649658203,40.80102157592773,-73.98503875732422,40.77928924560547,N,827
id3461646,1,2016-04-14 00:32:10,2,-73.87297058105469,40.77404022216797,-73.98226165771484,40.75537109375,N,1704
id2679541,1,2016-05-06 08:35:55,1,-73.97142791748048,40.7462272644043,-73.97499084472656,40.76359939575195,N,960
id1287206,1,2016-03-24 22:30:53,2,-73.9818801879883,40.77839279174805,-73.98970794677734,40.702247619628906,N,1555
id3842537,1,2016-05-13 07:39:23,1,-73.93807220458984,40.79681396484375,-73.9466552734375,40.7768783569336,N,835
id2916470,1,2016-01-20 12:01:24,1,-73.9896926879883,40.75239562988281,-73.9980239868164,40.74190902709961,N,927
id2599416,2,2016-06-24 09:41:30,5,-73.9782943725586,40.75260925292969,-73.98869323730467,40.748626708984375,N,836
id0617066,2,2016-02-24 23:23:14,1,-73.98006439208984,40.78082275390625,-73.95420837402342,40.816017150878906,N,494
id3701037,1,2016-05-10 14:05:26,1,-73.99668884277344,40.71501159667969,-73.97744750976562,40.683799743652344,N,579
id2765640,1,2016-01-19 22:33:15,1,-73.97711944580078,40.749267578125,-73.99258422851562,40.69628143310547,N,1225
id0073943,1,2016-06-15 00:22:47,3,-73.97990417480467,40.76471328735352,-73.96461486816406,40.673206329345696,N,1991
id2539374,1,2016-05-18 08:39:50,1,-73.99018859863281,40.71933364868164,-73.95532989501955,40.76569366455078,N,1321
id3684419,2,2016-02-13 02:38:33,3,-73.98804473876955,40.732093811035156,-73.93426513671875,40.77090835571289,N,1169
id2892022,2,2016-02-10 16:01:15,1,-73.98778533935547,40.76971435546875,-73.96376037597656,40.75886154174805,N,946
id1315565,1,2016-04-07 17:18:43,1,-73.96715545654298,40.78840637207031,-73.95874786376955,40.7807502746582,N,337
id3044566,2,2016-06-30 12:30:43,5,-73.97691345214844,40.76470565795898,-73.9531707763672,40.78862380981445,N,962
id2090189,1,2016-06-01 12:10:06,4,-73.9777603149414,40.75836181640625,-73.98101043701173,40.746936798095696,N,339
id3520766,2,2016-06-15 07:22:20,3,-73.99210357666014,40.74974060058594,-74.00444030761719,40.70812225341797,N,802
id1451725,2,2016-03-13 01:48:09,1,-73.99234771728516,40.758949279785156,-73.98829650878906,40.7239990234375,N,4633
id0662131,1,2016-05-19 13:12:46,1,-74.01543426513672,40.71554946899415,-74.01009368896483,40.72140502929688,N,287
id0862300,1,2016-03-05 09:24:27,3,-73.98422241210938,40.745941162109375,-73.98086547851562,40.7445068359375,N,112
id2406195,1,2016-03-17 22:28:37,1,-73.97622680664062,40.75400924682617,-73.98847961425781,40.73857879638672,N,917
id0788460,2,2016-04-11 12:23:42,1,-73.96885681152342,40.76448822021485,-73.97574615478516,40.76415252685547,N,1148
id1914427,2,2016-02-05 02:39:25,3,-73.9918670654297,40.7220115661621,-73.99114990234375,40.7506103515625,N,549
id1774113,1,2016-05-28 21:06:16,2,-73.99146270751955,40.74996566772461,-73.96291351318358,40.76525115966797,N,966
id1808993,2,2016-05-21 12:28:13,1,-73.96204376220702,40.77621841430664,-73.9685287475586,40.76726913452149,N,472
